"timestamp","ap_compressor","atmospherictemperature","dischargepressure","dischargetemperature","suctionpressure","suctiontemperature","totalfuel","totalhorsepower","id"
2025-10-17 22:00:00.000,LONE TREE,,791.82495117,,792.21276855,,,16000.0,10000182
2025-10-17 22:00:00.000,GARVIN,,1285.2088623,,985.28588867,,,38000.0,9999872
2025-10-17 22:00:00.000,ESTELLINE,,1271.87902832,,972.13525391,,,38000.0,9999810
2025-10-17 22:00:00.000,ST ANTHONY,,1329.81286621,,1055.01159668,,,38000.0,10000306
2025-10-17 22:00:00.000,GRUNDY CENTER,,930.60388184,,930.44287109,,,13000.0,10000058
2025-10-17 22:00:00.000,LA MOILLE,,977.89440918,,782.81018066,,,13000.0,10000120
2025-10-17 22:00:00.000,TRIMONT,,1297.66723633,,1017.55963135,,,38000.0,10000368
2025-10-17 22:00:00.000,WETONKA,,1280.26135254,,990.41271973,,,38000.0,10000492
2025-10-17 22:00:00.000,ELDRIDGE,,881.14019775,,684.56341553,,,15000.0,9999748
2025-10-17 22:00:00.000,ARNEGARD,,1287.48803711,,1290.9432373,,,18000.0,9999562
2025-10-17 21:00:00.000,ESTELLINE,,1273.41711426,,973.8527832,,,38000.0,9999811
2025-10-17 21:00:00.000,LONE TREE,,794.81060791,,795.2779541,,,16000.0,10000183
2025-10-17 21:00:00.000,GARVIN,,1286.74694824,,987.15710449,,,38000.0,9999873
2025-10-17 21:00:00.000,WETONKA,,1281.44055176,,990.92541504,,,38000.0,10000493
2025-10-17 21:00:00.000,GLASGOW,,1307.07519531,,1304.69116211,,,29000.0,9999935
2025-10-17 21:00:00.000,WOLF POINT,,1303.02636719,,1303.60449219,,,18000.0,10000555
2025-10-17 21:00:00.000,VENTURA REG,,997.16723633,,999.31988525,,,0.0,10000431
2025-10-17 21:00:00.000,GLEN ULLIN,,1338.52868652,,1063.39404297,,,38000.0,9999997
2025-10-17 21:00:00.000,CULBERTSON,,1309.81811523,,1309.45922852,,,38000.0,9999687
2025-10-17 21:00:00.000,ZEELAND,,1295.1295166,,1020.14868164,,,38000.0,10000617
2025-10-17 21:00:00.000,MANNING,,1347.2442627,,1071.93029785,,,38000.0,10000245
2025-10-17 21:00:00.000,LA MOILLE,,978.57922363,,783.81689453,,,13000.0,10000121
2025-10-17 21:00:00.000,ELDRIDGE,,882.79022217,,686.11096191,,,15000.0,9999749
2025-10-17 21:00:00.000,ARNEGARD,,1285.37207031,,1288.9901123,,,18000.0,9999563
2025-10-17 21:00:00.000,CLARK,,1269.96606445,,971.07312012,,,38000.0,9999625
2025-10-17 21:00:00.000,ST ANTHONY,,1330.32556152,,1055.16540527,,,38000.0,10000307
2025-10-17 21:00:00.000,TRIMONT,,1300.43579102,,1020.50756836,,,38000.0,10000369
2025-10-17 21:00:00.000,GRUNDY CENTER,,935.30651855,,935.20898438,,,13000.0,10000059
2025-10-17 20:00:00.000,ELDRIDGE,,884.38873291,,687.54400635,,,15000.0,9999750
2025-10-17 20:00:00.000,CULBERTSON,,1307.25463867,,1306.5625,,,38000.0,9999688
2025-10-17 20:00:00.000,MANNING,,1346.21887207,,1070.90490723,,,38000.0,10000246
2025-10-17 20:00:00.000,VENTURA REG,,1002.79284668,,1004.72033691,,,0.0,10000432
2025-10-17 20:00:00.000,WOLF POINT,,1300.80957031,,1300.92407227,,,18000.0,10000556
2025-10-17 20:00:00.000,ST ANTHONY,,1329.99230957,,1055.19104004,,,38000.0,10000308
2025-10-17 20:00:00.000,WETONKA,,1282.64538574,,992.97619629,,,38000.0,10000494
2025-10-17 20:00:00.000,TRIMONT,,1304.1784668,,1024.25024414,,,38000.0,10000370
2025-10-17 20:00:00.000,GARVIN,,1288.97717285,,988.87463379,,,38000.0,9999874
2025-10-17 20:00:00.000,GRUNDY CENTER,,939.57653809,,939.41644287,,,13000.0,10000060
2025-10-17 20:00:00.000,ZEELAND,,1296.48803711,,1021.50732422,,,38000.0,10000618
2025-10-17 20:00:00.000,LA MOILLE,,979.14599609,,783.96661377,,,13000.0,10000122
2025-10-17 20:00:00.000,GLASGOW,,1303.66577148,,1301.43554688,,,29000.0,9999936
2025-10-17 20:00:00.000,ARNEGARD,,1283.66308594,,1287.27600098,,,18000.0,9999564
2025-10-17 20:00:00.000,ESTELLINE,,1274.44250488,,974.0065918,,,38000.0,9999812
2025-10-17 20:00:00.000,LONE TREE,,797.84234619,,798.24365234,,,16000.0,10000184
2025-10-17 20:00:00.000,CLARK,,1272.2767334,,973.72131348,,,38000.0,9999626
2025-10-17 20:00:00.000,GLEN ULLIN,,1338.19543457,,1062.7019043,,,38000.0,9999998
2025-10-17 19:00:00.000,GLEN ULLIN,,1337.68273926,,1062.36865234,,,38000.0,9999999
